1754597435.569066 server started (12692): version 3.5a, socket /tmp/tmux-0/default, protocol 8
1754597435.569098 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597435.569111 using libevent 2.1.12-stable poll
1754597435.569117 using ncurses 6.5 20240427
1754597435.571118 yylex_token: %%
1754597435.571123 cmd_parse_build_commands 0:0: bind
1754597435.571126 cmd_parse_build_commands 0:1: -N
1754597435.571130 cmd_parse_build_commands 0:2: Rename current session
1754597435.571134 cmd_parse_build_commands 0:3: $
1754597435.571141 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597435.571145 cmd_parse_build_commands 0:4 0:1: -I#S
1754597435.571150 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1754597435.571154 cmd_parse_build_commands 0:4 0:2 0:1: --
1754597435.571157 cmd_parse_build_commands 0:4 0:2 0:2: %%
1754597435.571162 cmd_parse_build_commands 0:0: command-prompt
1754597435.571166 cmd_parse_build_commands 0:1: -I#S
1754597435.571171 cmd_parse_build_commands 0:2 0:0: rename-session
1754597435.571174 cmd_parse_build_commands 0:2 0:1: --
1754597435.571181 cmd_parse_build_commands 0:2 0:2: %%
1754597435.571186 cmd_parse_build_commands 0:0: rename-session
1754597435.571190 cmd_parse_build_commands 0:1: --
1754597435.571193 cmd_parse_build_commands 0:2: %%
1754597435.571198 args_parse_flags: next --
1754597435.571202 args_parse: flags end at 2 of 3
1754597435.571206 args_parse: 2 = %% (type STRING)
1754597435.571211 cmd_parse_build_commands: rename-session "%%"
1754597435.571216 args_parse_flags: next -I#S
1754597435.571223 args_parse_flag_argument: -I = #S
1754597435.571227 args_parse: flags end at 2 of 3
1754597435.571233 args_parse: 2 = rename-session "%%" (type COMMANDS)
1754597435.571240 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1754597435.571244 args_parse_flags: next -N
1754597435.571248 args_parse_flag_argument: -N = Rename current session
1754597435.571253 args_parse_flags: next $
1754597435.571257 args_parse: flags end at 3 of 5
1754597435.571261 args_parse: 3 = $ (type STRING)
1754597435.571270 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1754597435.571286 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1754597435.571291 cmdq_get_command: [bind-key/0x13064c4a2900] group 58
1754597435.571296 cmdq_append <global>: [bind-key/0x13064c4a2900]
1754597435.571300 yylex_token: end at WS
1754597435.571303 yylex_token: bind
1754597435.571307 yylex_token: end at WS
1754597435.571315 yylex_token: -N
1754597435.571321 yylex_token: end at WS
1754597435.571325 yylex_token: Split window horizontally
1754597435.571328 yylex_get_word: %
1754597435.571333 yylex_token: end at WS
1754597435.571337 yylex_token: split-window
1754597435.571341 yylex_token: end at WS
1754597435.571344 yylex_token: -h
1754597435.571349 cmd_parse_build_commands 0:0: bind
1754597435.571353 cmd_parse_build_commands 0:1: -N
1754597435.571357 cmd_parse_build_commands 0:2: Split window horizontally
1754597435.571362 cmd_parse_build_commands 0:3: %
1754597435.571387 cmd_parse_build_commands 0:4 0:0: split-window
1754597435.571392 cmd_parse_build_commands 0:4 0:1: -h
1754597435.571397 cmd_parse_build_commands 0:0: split-window
1754597435.571401 cmd_parse_build_commands 0:1: -h
1754597435.571406 args_parse_flags: next -h
1754597435.571409 args_parse_flags: -h
1754597435.571413 args_parse: flags end at 2 of 2
1754597435.571418 cmd_parse_build_commands: split-window -h
1754597435.571422 args_parse_flags: next -N
1754597435.571430 args_parse_flag_argument: -N = Split window horizontally
1754597435.571434 args_parse_flags: next %
1754597435.571438 args_parse: flags end at 3 of 5
1754597435.571442 args_parse: 3 = % (type STRING)
1754597435.571447 args_parse: 4 = split-window -h (type COMMANDS)
1754597435.571454 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1754597435.571459 cmdq_get_command: [bind-key/0x13064c4a2a00] group 70
1754597435.571464 cmdq_append <global>: [bind-key/0x13064c4a2a00]
1754597435.571470 yylex_token: end at WS
1754597435.571474 yylex_token: bind
1754597435.571478 yylex_token: end at WS
1754597435.571482 yylex_token: -N
1754597435.571487 yylex_token: end at WS
1754597435.571491 yylex_token: Kill current window
1754597435.571495 yylex_token: end at WS
1754597435.571498 yylex_token: &
1754597435.571502 yylex_token: end at WS
1754597435.571505 yylex_token: confirm-before
1754597435.571510 yylex_token: end at WS
1754597435.571514 yylex_token: -pkill-window #W? (y/n)
1754597435.571520 yylex_token: end at WS
1754597435.571523 yylex_token: kill-window
1754597435.571527 cmd_parse_build_commands 0:0: bind
1754597435.571531 cmd_parse_build_commands 0:1: -N
1754597435.571535 cmd_parse_build_commands 0:2: Kill current window
1754597435.571539 cmd_parse_build_commands 0:3: &
1754597435.571543 cmd_parse_build_commands 0:4 0:0: confirm-before
1754597435.571547 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1754597435.571551 cmd_parse_build_commands 0:4 0:2: kill-window
1754597435.571557 cmd_parse_build_commands 0:0: confirm-before
1754597435.571562 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1754597435.571565 cmd_parse_build_commands 0:2: kill-window
1754597435.571570 args_parse_flags: next -pkill-window #W? (y/n)
1754597435.571573 args_parse_flag_argument: -p = kill-window #W? (y/n)
1754597435.571577 args_parse_flags: next kill-window
1754597435.571580 args_parse: flags end at 2 of 3
1754597435.571584 args_parse: 2 = kill-window (type STRING)
1754597435.571591 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1754597435.571597 args_parse_flags: next -N
1754597435.571600 args_parse_flag_argument: -N = Kill current window
1754597435.571604 args_parse_flags: next &
1754597435.571607 args_parse: flags end at 3 of 5
1754597435.571611 args_parse: 3 = & (type STRING)
1754597435.571617 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1754597435.571626 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1754597435.571632 cmdq_get_command: [bind-key/0x13064c4a2b00] group 78
1754597435.571636 cmdq_append <global>: [bind-key/0x13064c4a2b00]
1754597435.571640 yylex_token: end at WS
1754597435.571643 yylex_token: bind
1754597435.571647 yylex_token: end at WS
1754597435.571650 yylex_token: -N
1754597435.571655 yylex_token: end at WS
1754597435.571659 yylex_token: Prompt for window index to select
1754597435.571662 yylex_token: end at WS
1754597435.571665 yylex_token: '
1754597435.571674 yylex_token: end at WS
1754597435.571677 yylex_token: command-prompt
1754597435.571681 yylex_token: end at WS
1754597435.571684 yylex_token: -T
1754597435.571688 yylex_token: end at WS
1754597435.571692 yylex_token: window-target
1754597435.571695 yylex_token: end at WS
1754597435.571699 yylex_token: -pindex
1754597435.571702 yylex_token: end at WS
1754597435.571706 yylex_token: select-window
1754597435.571709 yylex_token: end at WS
1754597435.571712 yylex_token: -t
1754597435.571720 yylex_token: end at WS
1754597435.571723 yylex_token: :%%
1754597435.571728 cmd_parse_build_commands 0:0: bind
1754597435.571731 cmd_parse_build_commands 0:1: -N
1754597435.571735 cmd_parse_build_commands 0:2: Prompt for window index to select
1754597435.571738 cmd_parse_build_commands 0:3: '
1754597435.571743 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597435.571746 cmd_parse_build_commands 0:4 0:1: -T
1754597435.571749 cmd_parse_build_commands 0:4 0:2: window-target
1754597435.571753 cmd_parse_build_commands 0:4 0:3: -pindex
1754597435.571759 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1754597435.571762 cmd_parse_build_commands 0:4 0:4 0:1: -t
1754597435.571766 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1754597435.571770 cmd_parse_build_commands 0:0: command-prompt
1754597435.571773 cmd_parse_build_commands 0:1: -T
1754597435.571784 cmd_parse_build_commands 0:2: window-target
1754597435.571787 cmd_parse_build_commands 0:3: -pindex
1754597435.571791 cmd_parse_build_commands 0:4 0:0: select-window
1754597435.571797 cmd_parse_build_commands 0:4 0:1: -t
1754597435.571800 cmd_parse_build_commands 0:4 0:2: :%%
1754597435.571850 cmd_parse_build_commands 0:0: select-window
1754597435.571853 cmd_parse_build_commands 0:1: -t
1754597435.571856 cmd_parse_build_commands 0:2: :%%
1754597435.571864 args_parse_flags: next -t
1754597435.571868 args_parse_flag_argument: -t = :%%
1754597435.571871 args_parse: flags end at 3 of 3
1754597435.571878 cmd_parse_build_commands: select-window -t ":%%"
1754597435.571890 args_parse_flags: next -T
1754597435.571893 args_parse_flag_argument: -T = window-target
1754597435.571896 args_parse_flags: next -pindex
1754597435.571899 args_parse_flag_argument: -p = index
1754597435.571902 args_parse: flags end at 4 of 5
1754597435.571907 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1754597435.571915 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1754597435.571918 args_parse_flags: next -N
1754597435.571921 args_parse_flag_argument: -N = Prompt for window index to select
1754597435.571928 args_parse_flags: next '
1754597435.571932 args_parse: flags end at 3 of 5
1754597435.571935 args_parse: 3 = ' (type STRING)
1754597435.571943 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1754597435.571960 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1754597435.571966 cmdq_get_command: [bind-key/0x13064c4a2c00] group 86
1754597435.571972 cmdq_append <global>: [bind-key/0x13064c4a2c00]
1754597435.571977 yylex_token: end at WS
1754597435.571980 yylex_token: bind
1754597435.571983 yylex_token: end at WS
1754597435.571986 yylex_token: -N
1754597435.571990 yylex_token: end at WS
1754597435.571993 yylex_token: Switch to previous client
1754597435.571996 yylex_token: end at WS
1754597435.571999 yylex_token: (
1754597435.572002 yylex_token: end at WS
1754597435.572005 yylex_token: switch-client
1754597435.572010 yylex_token: end at WS
1754597435.572013 yylex_token: -p
1754597435.572017 cmd_parse_build_commands 0:0: bind
1754597435.572020 cmd_parse_build_commands 0:1: -N
1754597435.572023 cmd_parse_build_commands 0:2: Switch to previous client
1754597435.572026 cmd_parse_build_commands 0:3: (
1754597435.572029 cmd_parse_build_commands 0:4 0:0: switch-client
1754597435.572032 cmd_parse_build_commands 0:4 0:1: -p
1754597435.572035 cmd_parse_build_commands 0:0: switch-client
1754597435.572038 cmd_parse_build_commands 0:1: -p
1754597435.572045 args_parse_flags: next -p
1754597435.572048 args_parse_flags: -p
1754597435.572051 args_parse: flags end at 2 of 2
1754597435.572055 cmd_parse_build_commands: switch-client -p
1754597435.572058 args_parse_flags: next -N
1754597435.572061 args_parse_flag_argument: -N = Switch to previous client
1754597435.572064 args_parse_flags: next (
1754597435.572067 args_parse: flags end at 3 of 5
1754597435.572070 args_parse: 3 = ( (type STRING)
1754597435.572077 args_parse: 4 = switch-client -p (type COMMANDS)
1754597435.572085 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1754597435.572089 cmdq_get_command: [bind-key/0x13064c4a2d00] group 98
1754597435.572092 cmdq_append <global>: [bind-key/0x13064c4a2d00]
1754597435.572095 yylex_token: end at WS
1754597435.572098 yylex_token: bind
1754597435.572101 yylex_token: end at WS
1754597435.572104 yylex_token: -N
1754597435.572108 yylex_token: end at WS
1754597435.572111 yylex_token: Switch to next client
1754597435.572116 yylex_token: end at WS
1754597435.572119 yylex_token: )
1754597435.572122 yylex_token: end at WS
1754597435.572125 yylex_token: switch-client
1754597435.572127 yylex_token: end at WS
1754597435.572130 yylex_token: -n
1754597435.572134 cmd_parse_build_commands 0:0: bind
1754597435.572137 cmd_parse_build_commands 0:1: -N
1754597435.572140 cmd_parse_build_commands 0:2: Switch to next client
1754597435.572143 cmd_parse_build_commands 0:3: )
1754597435.572146 cmd_parse_build_commands 0:4 0:0: switch-client
1754597435.572151 cmd_parse_build_commands 0:4 0:1: -n
1754597435.572154 cmd_parse_build_commands 0:0: switch-client
1754597435.572157 cmd_parse_build_commands 0:1: -n
1754597435.572161 args_parse_flags: next -n
1754597435.572164 args_parse_flags: -n
1754597435.572167 args_parse: flags end at 2 of 2
1754597435.572171 cmd_parse_build_commands: switch-client -n
1754597435.572174 args_parse_flags: next -N
1754597435.572177 args_parse_flag_argument: -N = Switch to next client
1754597435.572181 args_parse_flags: next )
1754597435.572184 args_parse: flags end at 3 of 5
1754597435.572187 args_parse: 3 = ) (type STRING)
1754597435.572191 args_parse: 4 = switch-client -n (type COMMANDS)
1754597435.572197 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1754597435.572201 cmdq_get_command: [bind-key/0x13064c4a2e00] group 106
1754597435.572204 cmdq_append <global>: [bind-key/0x13064c4a2e00]
1754597435.572207 yylex_token: end at WS
1754597435.572210 yylex_token: bind
1754597435.572215 yylex_token: end at WS
1754597435.572217 yylex_token: -N
1754597435.572221 yylex_token: end at WS
1754597435.572224 yylex_token: Rename current window
1754597435.572227 yylex_token: end at WS
1754597435.572229 yylex_token: ,
1754597435.572233 yylex_token: end at WS
1754597435.572235 yylex_token: command-prompt
1754597435.572248 yylex_token: end at WS
1754597435.572250 yylex_token: -I#W
1754597435.572254 yylex_token: end at WS
1754597435.572256 yylex_token: rename-window
1754597435.572260 yylex_token: end at WS
1754597435.572263 yylex_token: --
1754597435.572265 yylex_token: end at WS
1754597435.572267 yylex_token: %%
1754597435.572270 cmd_parse_build_commands 0:0: bind
1754597435.572273 cmd_parse_build_commands 0:1: -N
1754597435.572276 cmd_parse_build_commands 0:2: Rename current window
1754597435.572278 cmd_parse_build_commands 0:3: ,
1754597435.572281 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597435.572283 cmd_parse_build_commands 0:4 0:1: -I#W
1754597435.572286 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1754597435.572290 cmd_parse_build_commands 0:4 0:2 0:1: --
1754597435.572293 cmd_parse_build_commands 0:4 0:2 0:2: %%
1754597435.572296 cmd_parse_build_commands 0:0: command-prompt
1754597435.572298 cmd_parse_build_commands 0:1: -I#W
1754597435.572300 cmd_parse_build_commands 0:2 0:0: rename-window
1754597435.572303 cmd_parse_build_commands 0:2 0:1: --
1754597435.572305 cmd_parse_build_commands 0:2 0:2: %%
1754597435.572308 cmd_parse_build_commands 0:0: rename-window
1754597435.572314 cmd_parse_build_commands 0:1: --
1754597435.572317 cmd_parse_build_commands 0:2: %%
1754597435.572321 args_parse_flags: next --
1754597435.572323 args_parse: flags end at 2 of 3
1754597435.572326 args_parse: 2 = %% (type STRING)
1754597435.572330 cmd_parse_build_commands: rename-window "%%"
1754597435.572333 args_parse_flags: next -I#W
1754597435.572336 args_parse_flag_argument: -I = #W
1754597435.572340 args_parse: flags end at 2 of 3
1754597435.572345 args_parse: 2 = rename-window "%%" (type COMMANDS)
1754597435.572357 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1754597435.572360 args_parse_flags: next -N
1754597435.572365 args_parse_flag_argument: -N = Rename current window
1754597435.572369 args_parse_flags: next ,
1754597435.572371 args_parse: flags end at 3 of 5
1754597435.572374 args_parse: 3 = , (type STRING)
1754597435.572378 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1754597435.572385 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1754597435.572391 cmdq_get_command: [bind-key/0x13064c4a2f00] group 114
1754597435.572394 cmdq_append <global>: [bind-key/0x13064c4a2f00]
1754597435.572397 yylex_token: end at WS
1754597435.572399 yylex_token: bind
1754597435.572402 yylex_token: end at WS
1754597435.572404 yylex_token: -N
1754597435.572407 yylex_token: end at WS
1754597435.572410 yylex_token: Delete the most recent paste buffer
1754597435.572412 yylex_token: end at WS
1754597435.572416 yylex_token: -
1754597435.572419 yylex_token: end at WS
1754597435.572422 yylex_token: delete-buffer
1754597435.572425 cmd_parse_build_commands 0:0: bind
1754597435.572427 cmd_parse_build_commands 0:1: -N
1754597435.572430 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1754597435.572432 cmd_parse_build_commands 0:3: -
1754597435.572435 cmd_parse_build_commands 0:4 0:0: delete-buffer
1754597435.572438 cmd_parse_build_commands 0:0: delete-buffer
1754597435.572443 args_parse: flags end at 1 of 1
1754597435.572448 cmd_parse_build_commands: delete-buffer
1754597435.572451 args_parse_flags: next -N
1754597435.572455 args_parse_flag_argument: -N = Delete the most recent paste buffer
1754597435.572459 args_parse_flags: next -
1754597435.572462 args_parse: flags end at 3 of 5
1754597435.572466 args_parse: 3 = - (type STRING)
1754597435.572471 args_parse: 4 = delete-buffer (type COMMANDS)
1754597435.572479 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1754597435.572489 cmdq_get_command: [bind-key/0x13064c4ce000] group 126
1754597435.572491 cmdq_append <global>: [bind-key/0x13064c4ce000]
1754597435.572494 yylex_token: end at WS
1754597435.572496 yylex_token: bind
1754597435.572499 yylex_token: end at WS
1754597435.572502 yylex_token: -N
1754597435.572507 yylex_token: end at WS
1754597435.572511 yylex_token: Move the current window
1754597435.572515 yylex_token: end at WS
1754597435.572518 yylex_token: .
1754597435.572526 yylex_token: end at WS
1754597435.572528 yylex_token: command-prompt
1754597435.572531 yylex_token: end at WS
1754597435.572533 yylex_token: -T
1754597435.572536 yylex_token: end at WS
1754597435.572539 yylex_token: target
1754597435.572545 yylex_token: end at WS
1754597435.572549 yylex_token: move-window
1754597435.572553 yylex_token: end at WS
1754597435.572556 yylex_token: -t
1754597435.572560 yylex_token: end at WS
1754597435.572564 yylex_token: %%
1754597435.572568 cmd_parse_build_commands 0:0: bind
1754597435.572572 cmd_parse_build_commands 0:1: -N
1754597435.572575 cmd_parse_build_commands 0:2: Move the current window
1754597435.572577 cmd_parse_build_commands 0:3: .
1754597435.572579 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597435.572582 cmd_parse_build_commands 0:4 0:1: -T
1754597435.572584 cmd_parse_build_commands 0:4 0:2: target
1754597435.572587 cmd_parse_build_commands 0:4 0:3 0:0: move-window
1754597435.572589 cmd_parse_build_commands 0:4 0:3 0:1: -t
1754597435.572592 cmd_parse_build_commands 0:4 0:3 0:2: %%
1754597435.572604 cmd_parse_build_commands 0:0: command-prompt
1754597435.572608 cmd_parse_build_commands 0:1: -T
1754597435.572612 cmd_parse_build_commands 0:2: target
