1754595682.318086 server started (7616): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754595682.318109 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754595682.318119 using libevent 2.1.12-stable poll
1754595682.318128 using ncurses 6.5 20240427
1754595682.322904 cmd_parse_build_commands 0:2: Rename current session
1754595682.322912 cmd_parse_build_commands 0:3: $
1754595682.322922 cmd_parse_build_commands 0:4 0:0: command-prompt
1754595682.322931 cmd_parse_build_commands 0:4 0:1: -I#S
1754595682.322941 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1754595682.322955 cmd_parse_build_commands 0:4 0:2 0:1: --
1754595682.322963 cmd_parse_build_commands 0:4 0:2 0:2: %%
1754595682.322974 cmd_parse_build_commands 0:0: command-prompt
1754595682.322983 cmd_parse_build_commands 0:1: -I#S
1754595682.322992 cmd_parse_build_commands 0:2 0:0: rename-session
1754595682.323000 cmd_parse_build_commands 0:2 0:1: --
1754595682.323009 cmd_parse_build_commands 0:2 0:2: %%
1754595682.323019 cmd_parse_build_commands 0:0: rename-session
1754595682.323027 cmd_parse_build_commands 0:1: --
1754595682.323040 cmd_parse_build_commands 0:2: %%
1754595682.323052 args_parse_flags: next --
1754595682.323061 args_parse: flags end at 2 of 3
1754595682.323070 args_parse: 2 = %% (type STRING)
1754595682.323083 cmd_parse_build_commands: rename-session "%%"
1754595682.323092 args_parse_flags: next -I#S
1754595682.323101 args_parse_flag_argument: -I = #S
1754595682.323110 args_parse: flags end at 2 of 3
1754595682.323121 args_parse: 2 = rename-session "%%" (type COMMANDS)
1754595682.323139 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1754595682.323153 args_parse_flags: next -N
1754595682.323162 args_parse_flag_argument: -N = Rename current session
1754595682.323170 args_parse_flags: next $
1754595682.323178 args_parse: flags end at 3 of 5
1754595682.323187 args_parse: 3 = $ (type STRING)
1754595682.323203 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1754595682.323239 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1754595682.323258 cmdq_get_command: [bind-key/0x24f55feabb00] group 62
1754595682.323268 cmdq_append <global>: [bind-key/0x24f55feabb00]
1754595682.323277 yylex_token: end at WS
1754595682.323285 yylex_token: bind
1754595682.323295 yylex_token: end at WS
1754595682.323307 yylex_token: -N
1754595682.323325 yylex_token: end at WS
1754595682.323339 yylex_token: Split window horizontally
1754595682.323353 yylex_get_word: %
1754595682.323366 yylex_token: end at WS
1754595682.323423 yylex_token: split-window
1754595682.323433 yylex_token: end at WS
1754595682.323441 yylex_token: -h
1754595682.323452 cmd_parse_build_commands 0:0: bind
1754595682.323461 cmd_parse_build_commands 0:1: -N
1754595682.323471 cmd_parse_build_commands 0:2: Split window horizontally
1754595682.323479 cmd_parse_build_commands 0:3: %
1754595682.323489 cmd_parse_build_commands 0:4 0:0: split-window
1754595682.323498 cmd_parse_build_commands 0:4 0:1: -h
1754595682.323509 cmd_parse_build_commands 0:0: split-window
1754595682.323523 cmd_parse_build_commands 0:1: -h
1754595682.323536 args_parse_flags: next -h
1754595682.323544 args_parse_flags: -h
1754595682.323553 args_parse: flags end at 2 of 2
1754595682.323565 cmd_parse_build_commands: split-window -h
1754595682.323573 args_parse_flags: next -N
1754595682.323582 args_parse_flag_argument: -N = Split window horizontally
1754595682.323590 args_parse_flags: next %
1754595682.323599 args_parse: flags end at 3 of 5
1754595682.323608 args_parse: 3 = % (type STRING)
1754595682.323624 args_parse: 4 = split-window -h (type COMMANDS)
1754595682.323642 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1754595682.323663 cmdq_get_command: [bind-key/0x24f55feabc00] group 74
1754595682.323666 cmdq_append <global>: [bind-key/0x24f55feabc00]
1754595682.323668 yylex_token: end at WS
1754595682.323671 yylex_token: bind
1754595682.323673 yylex_token: end at WS
1754595682.323675 yylex_token: -N
1754595682.323678 yylex_token: end at WS
1754595682.323682 yylex_token: Kill current window
1754595682.323684 yylex_token: end at WS
1754595682.323687 yylex_token: &
1754595682.323689 yylex_token: end at WS
1754595682.323692 yylex_token: confirm-before
1754595682.323695 yylex_token: end at WS
1754595682.323701 yylex_token: -pkill-window #W? (y/n)
1754595682.323704 yylex_token: end at WS
1754595682.323706 yylex_token: kill-window
1754595682.323709 cmd_parse_build_commands 0:0: bind
1754595682.323712 cmd_parse_build_commands 0:1: -N
1754595682.323714 cmd_parse_build_commands 0:2: Kill current window
1754595682.323718 cmd_parse_build_commands 0:3: &
1754595682.323720 cmd_parse_build_commands 0:4 0:0: confirm-before
1754595682.323723 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1754595682.323726 cmd_parse_build_commands 0:4 0:2: kill-window
1754595682.323729 cmd_parse_build_commands 0:0: confirm-before
1754595682.323731 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1754595682.323733 cmd_parse_build_commands 0:2: kill-window
1754595682.323738 args_parse_flags: next -pkill-window #W? (y/n)
1754595682.323741 args_parse_flag_argument: -p = kill-window #W? (y/n)
1754595682.323744 args_parse_flags: next kill-window
1754595682.323749 args_parse: flags end at 2 of 3
1754595682.323752 args_parse: 2 = kill-window (type STRING)
1754595682.323757 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1754595682.323759 args_parse_flags: next -N
1754595682.323762 args_parse_flag_argument: -N = Kill current window
1754595682.323766 args_parse_flags: next &
1754595682.323768 args_parse: flags end at 3 of 5
1754595682.323771 args_parse: 3 = & (type STRING)
1754595682.323775 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1754595682.323781 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1754595682.323784 cmdq_get_command: [bind-key/0x24f55feabd00] group 82
1754595682.323787 cmdq_append <global>: [bind-key/0x24f55feabd00]
1754595682.323807 yylex_token: end at WS
1754595682.323810 yylex_token: bind
1754595682.323813 yylex_token: end at WS
1754595682.323815 yylex_token: -N
1754595682.323818 yylex_token: end at WS
1754595682.323821 yylex_token: Prompt for window index to select
1754595682.323824 yylex_token: end at WS
1754595682.323826 yylex_token: '
1754595682.323829 yylex_token: end at WS
1754595682.323831 yylex_token: command-prompt
1754595682.323833 yylex_token: end at WS
1754595682.323836 yylex_token: -T
1754595682.323838 yylex_token: end at WS
1754595682.323844 yylex_token: window-target
1754595682.323847 yylex_token: end at WS
1754595682.323849 yylex_token: -pindex
1754595682.323852 yylex_token: end at WS
1754595682.323854 yylex_token: select-window
1754595682.323856 yylex_token: end at WS
1754595682.323859 yylex_token: -t
1754595682.323861 yylex_token: end at WS
1754595682.323863 yylex_token: :%%
1754595682.323866 cmd_parse_build_commands 0:0: bind
1754595682.323869 cmd_parse_build_commands 0:1: -N
1754595682.323872 cmd_parse_build_commands 0:2: Prompt for window index to select
1754595682.323876 cmd_parse_build_commands 0:3: '
1754595682.323879 cmd_parse_build_commands 0:4 0:0: command-prompt
1754595682.323881 cmd_parse_build_commands 0:4 0:1: -T
1754595682.323883 cmd_parse_build_commands 0:4 0:2: window-target
1754595682.323886 cmd_parse_build_commands 0:4 0:3: -pindex
1754595682.323888 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1754595682.323891 cmd_parse_build_commands 0:4 0:4 0:1: -t
1754595682.323893 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1754595682.323898 cmd_parse_build_commands 0:0: command-prompt
1754595682.323900 cmd_parse_build_commands 0:1: -T
1754595682.323903 cmd_parse_build_commands 0:2: window-target
1754595682.323905 cmd_parse_build_commands 0:3: -pindex
1754595682.323907 cmd_parse_build_commands 0:4 0:0: select-window
1754595682.323910 cmd_parse_build_commands 0:4 0:1: -t
1754595682.323912 cmd_parse_build_commands 0:4 0:2: :%%
1754595682.323915 cmd_parse_build_commands 0:0: select-window
1754595682.323919 cmd_parse_build_commands 0:1: -t
1754595682.323921 cmd_parse_build_commands 0:2: :%%
1754595682.323925 args_parse_flags: next -t
1754595682.323927 args_parse_flag_argument: -t = :%%
1754595682.323930 args_parse: flags end at 3 of 3
1754595682.323933 cmd_parse_build_commands: select-window -t ":%%"
1754595682.323936 args_parse_flags: next -T
1754595682.323938 args_parse_flag_argument: -T = window-target
1754595682.323941 args_parse_flags: next -pindex
1754595682.323943 args_parse_flag_argument: -p = index
1754595682.323947 args_parse: flags end at 4 of 5
1754595682.323951 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1754595682.323956 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1754595682.323959 args_parse_flags: next -N
1754595682.323962 args_parse_flag_argument: -N = Prompt for window index to select
1754595682.323964 args_parse_flags: next '
1754595682.323966 args_parse: flags end at 3 of 5
1754595682.323969 args_parse: 3 = ' (type STRING)
1754595682.323977 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1754595682.323989 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1754595682.323993 cmdq_get_command: [bind-key/0x24f55feabe00] group 90
1754595682.323995 cmdq_append <global>: [bind-key/0x24f55feabe00]
1754595682.323998 yylex_token: end at WS
1754595682.324000 yylex_token: bind
1754595682.324004 yylex_token: end at WS
1754595682.324007 yylex_token: -N
1754595682.324010 yylex_token: end at WS
1754595682.324012 yylex_token: Switch to previous client
1754595682.324015 yylex_token: end at WS
1754595682.324017 yylex_token: (
1754595682.324020 yylex_token: end at WS
1754595682.324022 yylex_token: switch-client
1754595682.324025 yylex_token: end at WS
1754595682.324027 yylex_token: -p
1754595682.324030 cmd_parse_build_commands 0:0: bind
1754595682.324032 cmd_parse_build_commands 0:1: -N
1754595682.324039 cmd_parse_build_commands 0:2: Switch to previous client
1754595682.324041 cmd_parse_build_commands 0:3: (
1754595682.324044 cmd_parse_build_commands 0:4 0:0: switch-client
1754595682.324046 cmd_parse_build_commands 0:4 0:1: -p
1754595682.324049 cmd_parse_build_commands 0:0: switch-client
1754595682.324052 cmd_parse_build_commands 0:1: -p
1754595682.324055 args_parse_flags: next -p
1754595682.324058 args_parse_flags: -p
1754595682.324060 args_parse: flags end at 2 of 2
1754595682.324064 cmd_parse_build_commands: switch-client -p
1754595682.324068 args_parse_flags: next -N
1754595682.324072 args_parse_flag_argument: -N = Switch to previous client
1754595682.324075 args_parse_flags: next (
1754595682.324077 args_parse: flags end at 3 of 5
1754595682.324079 args_parse: 3 = ( (type STRING)
1754595682.324083 args_parse: 4 = switch-client -p (type COMMANDS)
1754595682.324088 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1754595682.324091 cmdq_get_command: [bind-key/0x24f55feabf00] group 102
1754595682.324095 cmdq_append <global>: [bind-key/0x24f55feabf00]
1754595682.324097 yylex_token: end at WS
1754595682.324100 yylex_token: bind
1754595682.324102 yylex_token: end at WS
1754595682.324104 yylex_token: -N
1754595682.324107 yylex_token: end at WS
1754595682.324110 yylex_token: Switch to next client
1754595682.324112 yylex_token: end at WS
1754595682.324114 yylex_token: )
1754595682.324117 yylex_token: end at WS
1754595682.324119 yylex_token: switch-client
1754595682.324123 yylex_token: end at WS
1754595682.324126 yylex_token: -n
1754595682.324129 cmd_parse_build_commands 0:0: bind
1754595682.324131 cmd_parse_build_commands 0:1: -N
1754595682.324134 cmd_parse_build_commands 0:2: Switch to next client
1754595682.324136 cmd_parse_build_commands 0:3: )
1754595682.324138 cmd_parse_build_commands 0:4 0:0: switch-client
1754595682.324141 cmd_parse_build_commands 0:4 0:1: -n
1754595682.324144 cmd_parse_build_commands 0:0: switch-client
1754595682.324146 cmd_parse_build_commands 0:1: -n
1754595682.324151 args_parse_flags: next -n
1754595682.324154 args_parse_flags: -n
1754595682.324157 args_parse: flags end at 2 of 2
1754595682.324159 cmd_parse_build_commands: switch-client -n
1754595682.324162 args_parse_flags: next -N
1754595682.324164 args_parse_flag_argument: -N = Switch to next client
1754595682.324167 args_parse_flags: next )
1754595682.324169 args_parse: flags end at 3 of 5
1754595682.324171 args_parse: 3 = ) (type STRING)
1754595682.324174 args_parse: 4 = switch-client -n (type COMMANDS)
1754595682.324181 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1754595682.324185 cmdq_get_command: [bind-key/0x24f55fec9000] group 110
1754595682.324187 cmdq_append <global>: [bind-key/0x24f55fec9000]
1754595682.324190 yylex_token: end at WS
1754595682.324192 yylex_token: bind
1754595682.324195 yylex_token: end at WS
1754595682.324197 yylex_token: -N
1754595682.324200 yylex_token: end at WS
1754595682.324202 yylex_token: Rename current window
1754595682.324206 yylex_token: end at WS
1754595682.324209 yylex_token: ,
1754595682.324211 yylex_token: end at WS
1754595682.324214 yylex_token: command-prompt
1754595682.324216 yylex_token: end at WS
1754595682.324219 yylex_token: -I#W
1754595682.324222 yylex_token: end at WS
1754595682.324224 yylex_token: rename-window
1754595682.324226 yylex_token: end at WS
1754595682.324229 yylex_token: --
1754595682.324231 yylex_token: end at WS
1754595682.324233 yylex_token: %%
1754595682.324237 cmd_parse_build_commands 0:0: bind
1754595682.324242 cmd_parse_build_commands 0:1: -N
1754595682.324244 cmd_parse_build_commands 0:2: Rename current window
1754595682.324246 cmd_parse_build_commands 0:3: ,
1754595682.324249 cmd_parse_build_commands 0:4 0:0: command-prompt
1754595682.324252 cmd_parse_build_commands 0:4 0:1: -I#W
1754595682.324254 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1754595682.324257 cmd_parse_build_commands 0:4 0:2 0:1: --
1754595682.324259 cmd_parse_build_commands 0:4 0:2 0:2: %%
1754595682.324262 cmd_parse_build_commands 0:0: command-prompt
1754595682.324268 cmd_parse_build_commands 0:1: -I#W
1754595682.324271 cmd_parse_build_commands 0:2 0:0: rename-window
1754595682.324273 cmd_parse_build_commands 0:2 0:1: --
1754595682.324276 cmd_parse_build_commands 0:2 0:2: %%
1754595682.324278 cmd_parse_build_commands 0:0: rename-window
1754595682.324281 cmd_parse_build_commands 0:1: --
1754595682.324283 cmd_parse_build_commands 0:2: %%
1754595682.324288 args_parse_flags: next --
1754595682.324290 args_parse: flags end at 2 of 3
1754595682.324297 args_parse: 2 = %% (type STRING)
1754595682.324300 cmd_parse_build_commands: rename-window "%%"
1754595682.324303 args_parse_flags: next -I#W
1754595682.324305 args_parse_flag_argument: -I = #W
1754595682.324308 args_parse: flags end at 2 of 3
1754595682.324311 args_parse: 2 = rename-window "%%" (type COMMANDS)
1754595682.324315 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1754595682.324318 args_parse_flags: next -N
1754595682.324321 args_parse_flag_argument: -N = Rename current window
1754595682.324326 args_parse_flags: next ,
1754595682.324328 args_parse: flags end at 3 of 5
1754595682.324331 args_parse: 3 = , (type STRING)
1754595682.324335 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1754595682.324341 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1754595682.324345 cmdq_get_command: [bind-key/0x24f55fec9100] group 118
1754595682.324347 cmdq_append <global>: [bind-key/0x24f55fec9100]
1754595682.324351 yylex_token: end at WS
1754595682.324353 yylex_token: bind
1754595682.324356 yylex_token: end at WS
1754595682.324358 yylex_token: -N
1754595682.324362 yylex_token: end at WS
1754595682.324364 yylex_token: Delete the most recent paste buffer
1754595682.324367 yylex_token: end at WS
1754595682.324369 yylex_token: -
1754595682.324372 yylex_token: end at WS
1754595682.324374 yylex_token: delete-buffer
1754595682.324377 cmd_parse_build_commands 0:0: bind
1754595682.324381 cmd_parse_build_commands 0:1: -N
1754595682.324384 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1754595682.324386 cmd_parse_build_commands 0:3: -
1754595682.324389 cmd_parse_build_commands 0:4 0:0: delete-buffer
1754595682.324392 cmd_parse_build_commands 0:0: delete-buffer
1754595682.324395 args_parse: flags end at 1 of 1
1754595682.324397 cmd_parse_build_commands: delete-buffer
1754595682.324400 args_parse_flags: next -N
1754595682.324403 args_parse_flag_argument: -N = Delete the most recent paste buffer
1754595682.324407 args_parse_flags: next -
1754595682.324409 args_parse: flags end at 3 of 5
1754595682.324411 args_parse: 3 = - (type STRING)
1754595682.324414 args_parse: 4 = delete-buffer (type COMMANDS)
1754595682.324419 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1754595682.324422 cmdq_get_command: [bind-key/0x24f55fec9200] group 130
1754595682.324424 cmdq_append <global>: [bind-key/0x24f55fec9200]
1754595682.324427 yylex_token: end at WS
1754595682.324431 yylex_token: bind
1754595682.324434 yylex_token: end at WS
1754595682.324436 yylex_token: -N
1754595682.324439 yylex_token: end at WS
1754595682.324442 yylex_token: Move the current window
1754595682.324444 yylex_token: end at WS
1754595682.324447 yylex_token: .
1754595682.324450 yylex_token: end at WS
1754595682.324452 yylex_token: command-prompt
1754595682.324454 yylex_token: end at WS
1754595682.324457 yylex_token: -T
1754595682.324459 yylex_token: end at WS
1754595682.324463 yylex_token: target
1754595682.324467 yylex_token: end at WS
1754595682.324469 yylex_token: move-window
1754595682.324472 yylex_token: end at WS
1754595682.324474 yylex_token: -t
1754595682.324476 yylex_token: end at WS
1754595682.324479 yylex_token: %%
1754595682.324482 cmd_parse_build_commands 0:0: bind
1754595682.324484 cmd_parse_build_commands 0:1: -N
1754595682.324487 cmd_parse_build_commands 0:2: Move the current window
1754595682.324489 cmd_parse_build_commands 0:3: .
1754595682.324492 cmd_parse_build_commands 0:4 0:0: command-prompt
1754595682.324496 cmd_parse_build_commands 0:4 0:1: -T
1754595682.324498 cmd_parse_build_commands 0:4 0:2: target
1754595682.324501 cmd_parse_build_commands 0:4 0:3 0:0: move-window
