1754597451.434965 server started (12702): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754597451.434972 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597451.434975 using libevent 2.1.12-stable poll
1754597451.434978 using ncurses 6.5 20240427
1754597451.436555 cmd_parse_build_commands 0:2: Rename current session
1754597451.436557 cmd_parse_build_commands 0:3: $
1754597451.436561 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597451.436563 cmd_parse_build_commands 0:4 0:1: -I#S
1754597451.436566 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1754597451.436571 cmd_parse_build_commands 0:4 0:2 0:1: --
1754597451.436573 cmd_parse_build_commands 0:4 0:2 0:2: %%
1754597451.436577 cmd_parse_build_commands 0:0: command-prompt
1754597451.436579 cmd_parse_build_commands 0:1: -I#S
1754597451.436583 cmd_parse_build_commands 0:2 0:0: rename-session
1754597451.436585 cmd_parse_build_commands 0:2 0:1: --
1754597451.436588 cmd_parse_build_commands 0:2 0:2: %%
1754597451.436591 cmd_parse_build_commands 0:0: rename-session
1754597451.436594 cmd_parse_build_commands 0:1: --
1754597451.436598 cmd_parse_build_commands 0:2: %%
1754597451.436602 args_parse_flags: next --
1754597451.436605 args_parse: flags end at 2 of 3
1754597451.436607 args_parse: 2 = %% (type STRING)
1754597451.436612 cmd_parse_build_commands: rename-session "%%"
1754597451.436614 args_parse_flags: next -I#S
1754597451.436617 args_parse_flag_argument: -I = #S
1754597451.436620 args_parse: flags end at 2 of 3
1754597451.436624 args_parse: 2 = rename-session "%%" (type COMMANDS)
1754597451.436630 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1754597451.436634 args_parse_flags: next -N
1754597451.436637 args_parse_flag_argument: -N = Rename current session
1754597451.436640 args_parse_flags: next $
1754597451.436642 args_parse: flags end at 3 of 5
1754597451.436645 args_parse: 3 = $ (type STRING)
1754597451.436650 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1754597451.436663 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1754597451.436669 cmdq_get_command: [bind-key/0x1920492abb00] group 62
1754597451.436672 cmdq_append <global>: [bind-key/0x1920492abb00]
1754597451.436675 yylex_token: end at WS
1754597451.436678 yylex_token: bind
1754597451.436680 yylex_token: end at WS
1754597451.436683 yylex_token: -N
1754597451.436687 yylex_token: end at WS
1754597451.436689 yylex_token: Split window horizontally
1754597451.436692 yylex_get_word: %
1754597451.436695 yylex_token: end at WS
1754597451.436702 yylex_token: split-window
1754597451.436705 yylex_token: end at WS
1754597451.436707 yylex_token: -h
1754597451.436710 cmd_parse_build_commands 0:0: bind
1754597451.436713 cmd_parse_build_commands 0:1: -N
1754597451.436716 cmd_parse_build_commands 0:2: Split window horizontally
1754597451.436719 cmd_parse_build_commands 0:3: %
1754597451.436722 cmd_parse_build_commands 0:4 0:0: split-window
1754597451.436724 cmd_parse_build_commands 0:4 0:1: -h
1754597451.436728 cmd_parse_build_commands 0:0: split-window
1754597451.436733 cmd_parse_build_commands 0:1: -h
1754597451.436737 args_parse_flags: next -h
1754597451.436739 args_parse_flags: -h
1754597451.436742 args_parse: flags end at 2 of 2
1754597451.436746 cmd_parse_build_commands: split-window -h
1754597451.436748 args_parse_flags: next -N
1754597451.436751 args_parse_flag_argument: -N = Split window horizontally
1754597451.436754 args_parse_flags: next %
1754597451.436757 args_parse: flags end at 3 of 5
1754597451.436760 args_parse: 3 = % (type STRING)
1754597451.436765 args_parse: 4 = split-window -h (type COMMANDS)
1754597451.436771 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1754597451.436775 cmdq_get_command: [bind-key/0x1920492abc00] group 74
1754597451.436778 cmdq_append <global>: [bind-key/0x1920492abc00]
1754597451.436781 yylex_token: end at WS
1754597451.436783 yylex_token: bind
1754597451.436786 yylex_token: end at WS
1754597451.436789 yylex_token: -N
1754597451.436802 yylex_token: end at WS
1754597451.436806 yylex_token: Kill current window
1754597451.436809 yylex_token: end at WS
1754597451.436811 yylex_token: &
1754597451.436815 yylex_token: end at WS
1754597451.436817 yylex_token: confirm-before
1754597451.436821 yylex_token: end at WS
1754597451.436824 yylex_token: -pkill-window #W? (y/n)
1754597451.436827 yylex_token: end at WS
1754597451.436829 yylex_token: kill-window
1754597451.436833 cmd_parse_build_commands 0:0: bind
1754597451.436836 cmd_parse_build_commands 0:1: -N
1754597451.436840 cmd_parse_build_commands 0:2: Kill current window
1754597451.436843 cmd_parse_build_commands 0:3: &
1754597451.436846 cmd_parse_build_commands 0:4 0:0: confirm-before
1754597451.436849 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1754597451.436852 cmd_parse_build_commands 0:4 0:2: kill-window
1754597451.436856 cmd_parse_build_commands 0:0: confirm-before
1754597451.436859 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1754597451.436862 cmd_parse_build_commands 0:2: kill-window
1754597451.436867 args_parse_flags: next -pkill-window #W? (y/n)
1754597451.436870 args_parse_flag_argument: -p = kill-window #W? (y/n)
1754597451.436873 args_parse_flags: next kill-window
1754597451.436878 args_parse: flags end at 2 of 3
1754597451.436881 args_parse: 2 = kill-window (type STRING)
1754597451.436886 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1754597451.436889 args_parse_flags: next -N
1754597451.436892 args_parse_flag_argument: -N = Kill current window
1754597451.436896 args_parse_flags: next &
1754597451.436899 args_parse: flags end at 3 of 5
1754597451.436902 args_parse: 3 = & (type STRING)
1754597451.436908 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1754597451.436916 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1754597451.436919 cmdq_get_command: [bind-key/0x1920492abd00] group 82
1754597451.436922 cmdq_append <global>: [bind-key/0x1920492abd00]
1754597451.436928 yylex_token: end at WS
1754597451.436931 yylex_token: bind
1754597451.436934 yylex_token: end at WS
1754597451.436936 yylex_token: -N
1754597451.436940 yylex_token: end at WS
1754597451.436943 yylex_token: Prompt for window index to select
1754597451.436946 yylex_token: end at WS
1754597451.436948 yylex_token: '
1754597451.436951 yylex_token: end at WS
1754597451.436954 yylex_token: command-prompt
1754597451.436965 yylex_token: end at WS
1754597451.436968 yylex_token: -T
1754597451.436971 yylex_token: end at WS
1754597451.436977 yylex_token: window-target
1754597451.436980 yylex_token: end at WS
1754597451.436983 yylex_token: -pindex
1754597451.436986 yylex_token: end at WS
1754597451.436989 yylex_token: select-window
1754597451.436991 yylex_token: end at WS
1754597451.436994 yylex_token: -t
1754597451.436996 yylex_token: end at WS
1754597451.436999 yylex_token: :%%
1754597451.437003 cmd_parse_build_commands 0:0: bind
1754597451.437005 cmd_parse_build_commands 0:1: -N
1754597451.437009 cmd_parse_build_commands 0:2: Prompt for window index to select
1754597451.437013 cmd_parse_build_commands 0:3: '
1754597451.437016 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597451.437019 cmd_parse_build_commands 0:4 0:1: -T
1754597451.437022 cmd_parse_build_commands 0:4 0:2: window-target
1754597451.437025 cmd_parse_build_commands 0:4 0:3: -pindex
1754597451.437028 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1754597451.437031 cmd_parse_build_commands 0:4 0:4 0:1: -t
1754597451.437034 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1754597451.437039 cmd_parse_build_commands 0:0: command-prompt
1754597451.437042 cmd_parse_build_commands 0:1: -T
1754597451.437044 cmd_parse_build_commands 0:2: window-target
1754597451.437047 cmd_parse_build_commands 0:3: -pindex
1754597451.437050 cmd_parse_build_commands 0:4 0:0: select-window
1754597451.437053 cmd_parse_build_commands 0:4 0:1: -t
1754597451.437056 cmd_parse_build_commands 0:4 0:2: :%%
1754597451.437059 cmd_parse_build_commands 0:0: select-window
1754597451.437063 cmd_parse_build_commands 0:1: -t
1754597451.437066 cmd_parse_build_commands 0:2: :%%
1754597451.437070 args_parse_flags: next -t
1754597451.437073 args_parse_flag_argument: -t = :%%
1754597451.437076 args_parse: flags end at 3 of 3
1754597451.437080 cmd_parse_build_commands: select-window -t ":%%"
1754597451.437083 args_parse_flags: next -T
1754597451.437085 args_parse_flag_argument: -T = window-target
1754597451.437088 args_parse_flags: next -pindex
1754597451.437091 args_parse_flag_argument: -p = index
1754597451.437095 args_parse: flags end at 4 of 5
1754597451.437100 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1754597451.437107 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1754597451.437109 args_parse_flags: next -N
1754597451.437113 args_parse_flag_argument: -N = Prompt for window index to select
1754597451.437115 args_parse_flags: next '
1754597451.437118 args_parse: flags end at 3 of 5
1754597451.437121 args_parse: 3 = ' (type STRING)
1754597451.437131 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1754597451.437144 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1754597451.437148 cmdq_get_command: [bind-key/0x1920492abe00] group 90
1754597451.437151 cmdq_append <global>: [bind-key/0x1920492abe00]
1754597451.437154 yylex_token: end at WS
1754597451.437156 yylex_token: bind
1754597451.437161 yylex_token: end at WS
1754597451.437163 yylex_token: -N
1754597451.437167 yylex_token: end at WS
1754597451.437170 yylex_token: Switch to previous client
1754597451.437173 yylex_token: end at WS
1754597451.437175 yylex_token: (
1754597451.437178 yylex_token: end at WS
1754597451.437181 yylex_token: switch-client
1754597451.437184 yylex_token: end at WS
1754597451.437186 yylex_token: -p
1754597451.437190 cmd_parse_build_commands 0:0: bind
1754597451.437193 cmd_parse_build_commands 0:1: -N
1754597451.437197 cmd_parse_build_commands 0:2: Switch to previous client
1754597451.437200 cmd_parse_build_commands 0:3: (
1754597451.437203 cmd_parse_build_commands 0:4 0:0: switch-client
1754597451.437206 cmd_parse_build_commands 0:4 0:1: -p
1754597451.437209 cmd_parse_build_commands 0:0: switch-client
1754597451.437212 cmd_parse_build_commands 0:1: -p
1754597451.437216 args_parse_flags: next -p
1754597451.437219 args_parse_flags: -p
1754597451.437222 args_parse: flags end at 2 of 2
1754597451.437225 cmd_parse_build_commands: switch-client -p
1754597451.437230 args_parse_flags: next -N
1754597451.437234 args_parse_flag_argument: -N = Switch to previous client
1754597451.437237 args_parse_flags: next (
1754597451.437240 args_parse: flags end at 3 of 5
1754597451.437243 args_parse: 3 = ( (type STRING)
1754597451.437246 args_parse: 4 = switch-client -p (type COMMANDS)
1754597451.437253 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1754597451.437257 cmdq_get_command: [bind-key/0x1920492abf00] group 102
1754597451.437261 cmdq_append <global>: [bind-key/0x1920492abf00]
1754597451.437264 yylex_token: end at WS
1754597451.437266 yylex_token: bind
1754597451.437269 yylex_token: end at WS
1754597451.437272 yylex_token: -N
1754597451.437275 yylex_token: end at WS
1754597451.437278 yylex_token: Switch to next client
1754597451.437281 yylex_token: end at WS
1754597451.437283 yylex_token: )
1754597451.437287 yylex_token: end at WS
1754597451.437289 yylex_token: switch-client
1754597451.437293 yylex_token: end at WS
1754597451.437296 yylex_token: -n
1754597451.437299 cmd_parse_build_commands 0:0: bind
1754597451.437302 cmd_parse_build_commands 0:1: -N
1754597451.437305 cmd_parse_build_commands 0:2: Switch to next client
1754597451.437308 cmd_parse_build_commands 0:3: )
1754597451.437311 cmd_parse_build_commands 0:4 0:0: switch-client
1754597451.437314 cmd_parse_build_commands 0:4 0:1: -n
1754597451.437317 cmd_parse_build_commands 0:0: switch-client
1754597451.437320 cmd_parse_build_commands 0:1: -n
1754597451.437326 args_parse_flags: next -n
1754597451.437328 args_parse_flags: -n
1754597451.437331 args_parse: flags end at 2 of 2
1754597451.437335 cmd_parse_build_commands: switch-client -n
1754597451.437337 args_parse_flags: next -N
1754597451.437340 args_parse_flag_argument: -N = Switch to next client
1754597451.437343 args_parse_flags: next )
1754597451.437346 args_parse: flags end at 3 of 5
1754597451.437349 args_parse: 3 = ) (type STRING)
1754597451.437352 args_parse: 4 = switch-client -n (type COMMANDS)
1754597451.437360 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1754597451.437365 cmdq_get_command: [bind-key/0x1920492c9000] group 110
1754597451.437368 cmdq_append <global>: [bind-key/0x1920492c9000]
1754597451.437371 yylex_token: end at WS
1754597451.437373 yylex_token: bind
1754597451.437376 yylex_token: end at WS
1754597451.437379 yylex_token: -N
1754597451.437382 yylex_token: end at WS
1754597451.437385 yylex_token: Rename current window
1754597451.437390 yylex_token: end at WS
1754597451.437392 yylex_token: ,
1754597451.437395 yylex_token: end at WS
1754597451.437398 yylex_token: command-prompt
1754597451.437400 yylex_token: end at WS
1754597451.437403 yylex_token: -I#W
1754597451.437406 yylex_token: end at WS
1754597451.437409 yylex_token: rename-window
1754597451.437411 yylex_token: end at WS
1754597451.437414 yylex_token: --
1754597451.437416 yylex_token: end at WS
1754597451.437419 yylex_token: %%
1754597451.437423 cmd_parse_build_commands 0:0: bind
1754597451.437427 cmd_parse_build_commands 0:1: -N
1754597451.437430 cmd_parse_build_commands 0:2: Rename current window
1754597451.437433 cmd_parse_build_commands 0:3: ,
1754597451.437436 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597451.437439 cmd_parse_build_commands 0:4 0:1: -I#W
1754597451.437442 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1754597451.437444 cmd_parse_build_commands 0:4 0:2 0:1: --
1754597451.437447 cmd_parse_build_commands 0:4 0:2 0:2: %%
1754597451.437451 cmd_parse_build_commands 0:0: command-prompt
1754597451.437457 cmd_parse_build_commands 0:1: -I#W
1754597451.437460 cmd_parse_build_commands 0:2 0:0: rename-window
1754597451.437463 cmd_parse_build_commands 0:2 0:1: --
1754597451.437465 cmd_parse_build_commands 0:2 0:2: %%
1754597451.437469 cmd_parse_build_commands 0:0: rename-window
1754597451.437472 cmd_parse_build_commands 0:1: --
1754597451.437474 cmd_parse_build_commands 0:2: %%
1754597451.437479 args_parse_flags: next --
1754597451.437482 args_parse: flags end at 2 of 3
1754597451.437489 args_parse: 2 = %% (type STRING)
1754597451.437493 cmd_parse_build_commands: rename-window "%%"
1754597451.437496 args_parse_flags: next -I#W
1754597451.437499 args_parse_flag_argument: -I = #W
1754597451.437502 args_parse: flags end at 2 of 3
1754597451.437505 args_parse: 2 = rename-window "%%" (type COMMANDS)
1754597451.437511 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1754597451.437514 args_parse_flags: next -N
1754597451.437518 args_parse_flag_argument: -N = Rename current window
1754597451.437522 args_parse_flags: next ,
1754597451.437525 args_parse: flags end at 3 of 5
1754597451.437528 args_parse: 3 = , (type STRING)
1754597451.437533 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1754597451.437541 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1754597451.437545 cmdq_get_command: [bind-key/0x1920492c9100] group 118
1754597451.437548 cmdq_append <global>: [bind-key/0x1920492c9100]
1754597451.437552 yylex_token: end at WS
1754597451.437555 yylex_token: bind
1754597451.437557 yylex_token: end at WS
1754597451.437560 yylex_token: -N
1754597451.437564 yylex_token: end at WS
1754597451.437567 yylex_token: Delete the most recent paste buffer
1754597451.437570 yylex_token: end at WS
1754597451.437572 yylex_token: -
1754597451.437576 yylex_token: end at WS
1754597451.437578 yylex_token: delete-buffer
1754597451.437582 cmd_parse_build_commands 0:0: bind
1754597451.437586 cmd_parse_build_commands 0:1: -N
1754597451.437589 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1754597451.437592 cmd_parse_build_commands 0:3: -
1754597451.437595 cmd_parse_build_commands 0:4 0:0: delete-buffer
1754597451.437599 cmd_parse_build_commands 0:0: delete-buffer
1754597451.437602 args_parse: flags end at 1 of 1
1754597451.437605 cmd_parse_build_commands: delete-buffer
1754597451.437608 args_parse_flags: next -N
1754597451.437611 args_parse_flag_argument: -N = Delete the most recent paste buffer
1754597451.437615 args_parse_flags: next -
1754597451.437618 args_parse: flags end at 3 of 5
1754597451.437621 args_parse: 3 = - (type STRING)
1754597451.437624 args_parse: 4 = delete-buffer (type COMMANDS)
1754597451.437631 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1754597451.437634 cmdq_get_command: [bind-key/0x1920492c9200] group 130
1754597451.437637 cmdq_append <global>: [bind-key/0x1920492c9200]
1754597451.437640 yylex_token: end at WS
1754597451.437644 yylex_token: bind
1754597451.437647 yylex_token: end at WS
1754597451.437650 yylex_token: -N
1754597451.437653 yylex_token: end at WS
1754597451.437656 yylex_token: Move the current window
1754597451.437659 yylex_token: end at WS
1754597451.437661 yylex_token: .
1754597451.437664 yylex_token: end at WS
1754597451.437667 yylex_token: command-prompt
1754597451.437670 yylex_token: end at WS
1754597451.437672 yylex_token: -T
1754597451.437675 yylex_token: end at WS
1754597451.437679 yylex_token: target
1754597451.437683 yylex_token: end at WS
1754597451.437686 yylex_token: move-window
1754597451.437689 yylex_token: end at WS
1754597451.437691 yylex_token: -t
1754597451.437694 yylex_token: end at WS
1754597451.437696 yylex_token: %%
1754597451.437700 cmd_parse_build_commands 0:0: bind
1754597451.437702 cmd_parse_build_commands 0:1: -N
1754597451.437705 cmd_parse_build_commands 0:2: Move the current window
1754597451.437708 cmd_parse_build_commands 0:3: .
1754597451.437711 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597451.437716 cmd_parse_build_commands 0:4 0:1: -T
1754597451.437719 cmd_parse_build_commands 0:4 0:2: target
1754597451.437722 cmd_parse_build_commands 0:4 0:3 0:0: move-window
